ColonyID,Colour,Day,InNestFrames,TotalFrames,Treatment,InfectionLoad,InfectionStatus,AssignmentRate,OutNestFrames,OutNestRatio
T_3,RB,4,118463,142463,T,11,infected,0.989326388888889,24000,0.16846479436766
T_3,RG,4,117110,143521,T,8,infected,0.996673611111111,26411,0.184021850460908
T_3,RR,4,118469,142469,T,11,infected,0.989368055555556,24000,0.168457699569731
T_3,BB,5,95922,131922,T,15,infected,0.916125,36000,0.272888525037522
T_3,BG,5,107894,131894,T,7,infected,0.915930555555556,24000,0.181964304668901
T_3,BR,5,119500,143891,T,5,infected,0.999243055555556,24391,0.169510254289705
T_3,GG,5,107898,131898,T,9,infected,0.915958333333333,24000,0.181958786334895
T_3,GR,5,95922,131922,T,18,infected,0.916125,36000,0.272888525037522
T_3,RB,5,107829,131920,T,11,infected,0.916111111111111,24091,0.182618253486962
T_3,RG,5,95922,131922,T,8,infected,0.916125,36000,0.272888525037522
T_3,RR,5,119724,131894,T,11,infected,0.915930555555556,12170,0.0922710661591884
T_3,BB,6,95560,143849,T,15,infected,0.998951388888889,48289,0.335692288441352
T_3,BG,6,83836,143841,T,7,infected,0.998895833333333,60005,0.417162005269708
T_3,BR,6,95566,143835,T,5,infected,0.998854166666667,48269,0.335585914415824
T_3,GG,6,83454,143847,T,9,infected,0.9989375,60393,0.419841915368412
T_3,GR,6,83841,143841,T,18,infected,0.998895833333333,60000,0.417127244665985
T_3,RB,6,95748,143835,T,11,infected,0.998854166666667,48087,0.33432057565961
T_3,RG,6,107321,143837,T,8,infected,0.998868055555556,36516,0.253870700862782
T_3,RR,6,83852,143852,T,11,infected,0.998972222222222,60000,0.417095347996552
T_4,BB,1,141647,141789,T,7,infected,0.984645833333333,142,0.00100148812672351
T_4,BG,1,140817,141811,T,7,infected,0.984798611111111,994,0.00700932931860011
T_4,BR,1,42470,142276,T,NaN,infected,0.988027777777778,99806,0.70149568444432
T_4,GG,1,129541,129853,T,16,infected,0.901756944444444,312,0.00240271691836153
T_4,GR,1,129484,129797,T,NaN,infected,0.901368055555556,313,0.00241145789193895
T_4,RB,1,129257,129874,T,5,infected,0.901902777777778,617,0.00475075842739886
T_4,RG,1,141837,141846,T,9,infected,0.985041666666667,9,6.34490926779747e-05
T_4,RR,1,129794,129794,T,12,infected,0.901347222222222,0,0
T_4,BB,2,116376,117472,T,7,infected,0.815777777777778,1096,0.00932988286570417
T_4,BG,2,114252,114918,T,7,infected,0.798041666666667,666,0.00579543674620164
T_4,BR,2,63873,126939,T,NaN,infected,0.881520833333333,63066,0.496821307872285
T_4,GG,2,113974,113974,T,16,infected,0.791486111111111,0,0
T_4,GR,2,114690,114850,T,NaN,infected,0.797569444444444,160,0.00139312146277754
T_4,RB,2,112964,113395,T,5,infected,0.787465277777778,431,0.00380087305436748
T_4,RG,2,113902,119759,T,9,infected,0.831659722222222,5857,0.0489065539959418
T_4,RR,2,112178,113042,T,12,infected,0.785013888888889,864,0.00764317687231295
T_4,BB,3,112550,119539,T,7,infected,0.830131944444444,6989,0.0584662746049406
T_4,BG,3,114945,128585,T,7,infected,0.892951388888889,13640,0.106077691799199
T_4,BR,3,119481,122057,T,NaN,infected,0.847618055555556,2576,0.0211048936152781
T_4,GG,3,127164,127762,T,16,infected,0.887236111111111,598,0.00468057794962508
T_4,GR,3,125231,126631,T,NaN,infected,0.879381944444444,1400,0.0110557446438866
T_4,RB,3,85401,130207,T,5,infected,0.904215277777778,44806,0.344113603723302
T_4,RG,3,84416,130156,T,9,infected,0.903861111111111,45740,0.351424444512739
T_4,RR,3,121697,123693,T,12,infected,0.858979166666667,1996,0.016136725602904
T_4,BB,4,110791,115925,T,7,infected,0.805034722222222,5134,0.0442872546905327
T_4,BG,4,99014,116949,T,7,infected,0.812145833333333,17935,0.153357446408263
T_4,BR,4,116173,122194,T,NaN,infected,0.848569444444444,6021,0.0492741051115439
T_4,GG,4,115512,115910,T,16,infected,0.804930555555556,398,0.00343369855922699
T_4,GR,4,115182,117477,T,NaN,infected,0.8158125,2295,0.0195357389105953
T_4,RB,4,93524,128534,T,5,infected,0.892597222222222,35010,0.272379292638524
T_4,RG,4,92387,127203,T,9,infected,0.883354166666667,34816,0.273704236535302
T_4,RR,4,114470,116922,T,12,infected,0.811958333333333,2452,0.0209712457877902
T_4,BB,5,113738,118574,T,7,infected,0.823430555555556,4836,0.0407846576821226
T_4,BG,5,95314,117336,T,7,infected,0.814833333333333,22022,0.187683234471944
T_4,BR,5,106026,111888,T,NaN,infected,0.777,5862,0.0523916773916774
T_4,GG,5,120981,122922,T,16,infected,0.853625,1941,0.0157905012935032
T_4,GR,5,106444,109451,T,NaN,infected,0.760076388888889,3007,0.0274734812838622
T_4,RB,5,92965,122750,T,5,infected,0.852430555555556,29785,0.242647657841141
T_4,RG,5,101370,127382,T,9,infected,0.884597222222222,26012,0.204204675699863
T_4,RR,5,96776,110412,T,12,infected,0.76675,13636,0.123501068724414
T_4,BB,6,100267,102787,T,7,infected,0.713798611111111,2520,0.0245167190403456
T_4,BG,6,103095,105265,T,7,infected,0.731006944444444,2170,0.0206146392438132
T_4,BR,6,108316,109998,T,NaN,infected,0.763875,1682,0.015291187112493
T_4,GG,6,105475,105773,T,16,infected,0.734534722222222,298,0.00281735414519773
T_4,GR,6,94531,95359,T,NaN,infected,0.662215277777778,828,0.00868297696074833
T_4,RB,6,101669,104184,T,5,infected,0.7235,2515,0.024139983106811
T_4,RG,6,108355,119764,T,9,infected,0.831694444444444,11409,0.095262349286931
T_4,RR,6,104456,106138,T,12,infected,0.737069444444444,1682,0.0158472931466581
T_5,BB,1,124278,124826,T,11,infected,0.866847222222222,548,0.00439011103456011
T_5,BG,1,116589,132029,T,12,infected,0.916868055555556,15440,0.116944004726234
T_5,BR,1,122719,122719,T,NaN,infected,0.852215277777778,0,0
T_5,GG,1,122678,126215,T,13,infected,0.876493055555556,3537,0.0280236105058828
T_5,GR,1,127297,127837,T,5,infected,0.887756944444444,540,0.0042241291644829
T_5,RB,1,129817,130064,T,7,infected,0.903222222222222,247,0.00189906507565506
T_5,RG,1,106654,131219,T,22,infected,0.911243055555556,24565,0.187206121064785
T_5,RR,1,96802,140687,T,10,infected,0.976993055555556,43885,0.311933583060269
T_5,BB,2,123458,125198,T,11,infected,0.869430555555556,1740,0.0138979855908241
T_5,BG,2,129638,132812,T,12,infected,0.922305555555556,3174,0.0238984429117851
T_5,BR,2,120842,120842,T,NaN,infected,0.839180555555556,0,0
T_5,GG,2,118968,124303,T,13,infected,0.863215277777778,5335,0.042919318117825
T_5,GR,2,125176,125364,T,5,infected,0.870583333333333,188,0.00149963306850451
T_5,RB,2,125690,126467,T,7,infected,0.878243055555556,777,0.00614389524539999
T_5,RG,2,133926,133934,T,22,infected,0.930097222222222,8,5.97309122403572e-05
T_5,RR,2,105869,128581,T,10,infected,0.892923611111111,22712,0.176635739339405
T_5,BB,3,94554,95833,T,11,infected,0.665506944444444,1279,0.0133461333778552
T_5,BG,3,111633,113098,T,12,infected,0.785402777777778,1465,0.0129533678756477
T_5,BR,3,89988,89988,T,NaN,infected,0.624916666666667,0,0
T_5,GG,3,97404,98533,T,13,infected,0.684256944444444,1129,0.0114580901829844
T_5,GR,3,101491,101651,T,5,infected,0.705909722222222,160,0.00157401304463311
T_5,RB,3,95577,98888,T,7,infected,0.686722222222222,3311,0.0334823234366152
T_5,RG,3,109593,109714,T,22,infected,0.761902777777778,121,0.001102867455384
T_5,RR,3,102120,104247,T,10,infected,0.7239375,2127,0.0204034648479093
T_5,BB,4,91948,92649,T,11,infected,0.643395833333333,701,0.00756619067663979
T_5,BG,4,106874,108275,T,12,infected,0.751909722222222,1401,0.0129392749942277
T_5,BR,4,80950,80950,T,NaN,infected,0.562152777777778,0,0
T_5,GG,4,80595,81014,T,13,infected,0.562597222222222,419,0.00517194558965117
T_5,GR,4,81025,81025,T,5,infected,0.562673611111111,0,0
T_5,RB,4,97261,97261,T,7,infected,0.675423611111111,0,0
T_5,RG,4,106539,106539,T,22,infected,0.739854166666667,0,0
T_5,RR,4,98597,98681,T,10,infected,0.685284722222222,84,0.000851227693274288
T_5,BB,5,107567,107567,T,11,infected,0.746993055555556,0,0
T_5,BG,5,96033,96033,T,12,infected,0.666895833333333,0,0
T_5,BR,5,94720,94720,T,NaN,infected,0.657777777777778,0,0
T_5,GG,5,97752,97771,T,13,infected,0.678965277777778,19,0.000194331652535005
T_5,GR,5,108323,108357,T,5,infected,0.752479166666667,34,0.00031377760550772
T_5,RB,5,96014,96037,T,7,infected,0.666923611111111,23,0.000239491029499047
T_5,RG,5,96785,96785,T,22,infected,0.672118055555556,0,0
T_5,RR,5,97648,98955,T,10,infected,0.6871875,1307,0.0132080238492244
T_5,BB,6,98964,101304,T,11,infected,0.7035,2340,0.0230987917555082
T_5,BG,6,111811,128600,T,12,infected,0.893055555555556,16789,0.130552099533437
T_5,BR,6,55506,55546,T,NaN,infected,0.385736111111111,40,0.000720123861304144
T_5,GG,6,78738,99335,T,13,infected,0.689826388888889,20597,0.207348869985403
T_5,GR,6,99053,100903,T,5,infected,0.700715277777778,1850,0.0183344400067391
T_5,RB,6,104672,130078,T,7,infected,0.903319444444444,25406,0.19531358108212
T_5,RG,6,90503,96683,T,22,infected,0.671409722222222,6180,0.0639202341673304
T_5,RR,6,89509,98089,T,10,infected,0.681173611111111,8580,0.0874715819306956
T_6,BB,1,141622,142437,T,15,infected,0.989145833333333,815,0.00572182789584167
T_6,BG,1,142851,142851,T,NaN,infected,0.992020833333333,0,0
T_6,BR,1,138571,142725,T,7,infected,0.991145833333333,4154,0.0291049220528989
T_6,GG,1,142199,142222,T,4,infected,0.987652777777778,23,0.000161719002685942
T_6,GR,1,142769,142847,T,3,infected,0.991993055555556,78,0.000546038768752581
T_6,RB,1,142027,142027,T,NaN,infected,0.986298611111111,0,0
T_6,RG,1,142771,142771,T,12,infected,0.991465277777778,0,0
T_6,RR,1,142024,142756,T,10,infected,0.991361111111111,732,0.00512763036229651
T_6,BB,2,100851,107762,T,15,infected,0.748347222222222,6911,0.0641320688183219
T_6,BG,2,115807,117076,T,NaN,infected,0.813027777777778,1269,0.0108391130547678
T_6,BR,2,105304,107670,T,7,infected,0.747708333333333,2366,0.0219745518714591
T_6,GG,2,100903,104056,T,4,infected,0.722611111111111,3153,0.0303009917736603
T_6,GR,2,95128,95488,T,3,infected,0.663111111111111,360,0.0037701072386059
T_6,RB,2,85579,85579,T,NaN,infected,0.594298611111111,0,0
T_6,RG,2,98267,100338,T,12,infected,0.696791666666667,2071,0.0206402360023122
T_6,RR,2,107051,115755,T,10,infected,0.803854166666667,8704,0.0751932961859099
T_6,BB,3,119863,135734,T,15,infected,0.942597222222222,15871,0.116927225308324
T_6,BG,3,129446,134061,T,NaN,infected,0.930979166666667,4615,0.0344246275949008
T_6,BR,3,120140,127364,T,7,infected,0.884472222222222,7224,0.0567193241418297
T_6,GG,3,106857,115048,T,4,infected,0.798944444444444,8191,0.0711963702106947
T_6,GR,3,63363,65677,T,3,infected,0.456090277777778,2314,0.0352330343956027
T_6,RB,3,33487,33513,T,NaN,infected,0.232729166666667,26,0.000775818339151971
T_6,RG,3,78741,88002,T,12,infected,0.611125,9261,0.105236244630804
T_6,RR,3,92897,111128,T,10,infected,0.771722222222222,18231,0.164054063782305
T_6,BB,4,105443,117333,T,15,infected,0.8148125,11890,0.101335515157714
T_6,BG,4,123789,125395,T,NaN,infected,0.870798611111111,1606,0.0128075282108537
T_6,BR,4,104217,111980,T,7,infected,0.777638888888889,7763,0.0693248794427576
T_6,GG,4,98195,99698,T,4,infected,0.692347222222222,1503,0.0150755280948464
T_6,GR,4,97992,102938,T,3,infected,0.714847222222222,4946,0.0480483397773417
T_6,RB,4,66797,66797,T,NaN,infected,0.463868055555556,0,0
T_6,RG,4,99249,101382,T,12,infected,0.704041666666667,2133,0.0210392377345091
T_6,RR,4,76718,120992,T,10,infected,0.840222222222222,44274,0.365925019836022
T_6,BB,5,92970,96215,T,15,infected,0.668159722222222,3245,0.0337265499142545
T_6,BG,5,109403,109430,T,NaN,infected,0.759930555555556,27,0.000246733071369825
T_6,BR,5,102190,102580,T,7,infected,0.712361111111111,390,0.0038019107038409
T_6,GG,5,83159,83285,T,4,infected,0.578368055555556,126,0.00151287746893198
T_6,GR,5,82971,83133,T,3,infected,0.5773125,162,0.00194868463786944
T_6,RB,5,91721,91721,T,NaN,infected,0.636951388888889,0,0
T_6,RG,5,83538,83619,T,12,infected,0.5806875,81,0.00096867936712948
T_6,RR,5,104440,106747,T,10,infected,0.741298611111111,2307,0.0216118485765408
T_6,BB,6,99458,110147,T,15,infected,0.764909722222222,10689,0.0970430424795955
T_6,BG,6,98584,110584,T,NaN,infected,0.767944444444444,12000,0.108514794183607
T_6,BR,6,103447,108159,T,7,infected,0.751104166666667,4712,0.0435654915448553
T_6,GG,6,87253,104051,T,4,infected,0.722576388888889,16798,0.161440063046006
T_6,GR,6,89523,106242,T,3,infected,0.737791666666667,16719,0.157367142937821
T_6,RB,6,106628,112496,T,NaN,infected,0.781222222222222,5868,0.0521618546437207
T_6,RG,6,106663,112531,T,12,infected,0.781465277777778,5868,0.052145630981685
T_6,RR,6,103000,108907,T,10,infected,0.756298611111111,5907,0.0542389378093236
T_7,BB,1,137685,138172,T,12,infected,0.959527777777778,487,0.00352459253683814
T_7,BG,1,137499,138641,T,17,infected,0.962784722222222,1142,0.00823710157889802
T_7,BR,1,137023,139064,T,3,infected,0.965722222222222,2041,0.0146766956221596
T_7,GG,1,136420,138634,T,10,infected,0.962736111111111,2214,0.0159701083428308
T_7,GR,1,138940,138940,T,6,infected,0.964861111111111,0,0
T_7,RB,1,137962,138536,T,5,infected,0.962055555555556,574,0.00414332736617197
T_7,RG,1,138481,138481,T,NaN,infected,0.961673611111111,0,0
T_7,RR,1,138422,138492,T,4,infected,0.96175,70,0.00050544435779684
T_7,BB,2,122178,122436,T,12,infected,0.85025,258,0.00210722336567676
T_7,BG,2,122295,122295,T,17,infected,0.849270833333333,0,0
T_7,BR,2,122238,122348,T,3,infected,0.849638888888889,110,0.000899074770327263
T_7,GG,2,122073,122343,T,10,infected,0.849604166666667,270,0.00220691008067482
T_7,GR,2,122296,122296,T,6,infected,0.849277777777778,0,0
T_7,RB,2,123143,123308,T,5,infected,0.856305555555556,165,0.00133811269341811
T_7,RG,2,107540,121158,T,NaN,infected,0.841375,13618,0.112398686013305
T_7,RR,2,122407,122407,T,4,infected,0.850048611111111,0,0
T_7,BB,3,68895,82597,T,12,infected,0.573590277777778,13702,0.165889802293061
T_7,BG,3,88569,88684,T,17,infected,0.615861111111111,115,0.00129673898335664
T_7,BR,3,64828,76828,T,3,infected,0.533527777777778,12000,0.156193054615505
T_7,GG,3,64457,76684,T,10,infected,0.532527777777778,12227,0.159446559908195
T_7,GR,3,64707,88707,T,6,infected,0.616020833333333,24000,0.270553620345632
T_7,RB,3,76347,88642,T,5,infected,0.615569444444444,12295,0.138704000361003
T_7,RG,3,52683,76683,T,NaN,infected,0.532520833333333,24000,0.312976800594656
T_7,RR,3,52286,76819,T,4,infected,0.533465277777778,24533,0.319361095562296
T_7,BB,4,113529,113529,T,12,infected,0.788395833333333,0,0
T_7,BG,4,113075,113658,T,17,infected,0.789291666666667,583,0.00512942335779268
T_7,BR,4,112105,112656,T,3,infected,0.782333333333333,551,0.0048909955972163
T_7,GG,4,113511,113511,T,10,infected,0.788270833333333,0,0
T_7,GR,4,113944,113944,T,6,infected,0.791277777777778,0,0
T_7,RB,4,112674,113316,T,5,infected,0.786916666666667,642,0.00566557238165837
T_7,RG,4,114000,114000,T,NaN,infected,0.791666666666667,0,0
T_7,RR,4,114000,114000,T,4,infected,0.791666666666667,0,0
T_7,BB,5,131054,131997,T,12,infected,0.916645833333333,943,0.00714410175988848
T_7,BG,5,130603,131409,T,17,infected,0.9125625,806,0.00613352205708894
T_7,BR,5,131047,131409,T,3,infected,0.9125625,362,0.00275475804549156
T_7,GG,5,131975,131975,T,10,infected,0.916493055555556,0,0
T_7,GR,5,131978,131978,T,6,infected,0.916513888888889,0,0
T_7,RB,5,131935,132000,T,5,infected,0.916666666666667,65,0.000492424242424242
T_7,RG,5,78000,132000,T,NaN,infected,0.916666666666667,54000,0.409090909090909
T_7,RR,5,129785,131971,T,4,infected,0.916465277777778,2186,0.0165642451750763
T_7,BB,6,125796,143796,T,12,infected,0.998583333333333,18000,0.125177334557289
T_7,BG,6,125959,143959,T,17,infected,0.999715277777778,18000,0.125035600414007
T_7,BR,6,131959,143959,T,3,infected,0.999715277777778,12000,0.0833570669426712
T_7,GG,6,125565,143882,T,10,infected,0.999180555555556,18317,0.127305708844748
T_7,GR,6,125757,143757,T,6,infected,0.9983125,18000,0.125211294058724
T_7,RB,6,125329,143778,T,5,infected,0.998458333333333,18449,0.12831587586418
T_7,RG,6,72000,144000,T,NaN,infected,1,72000,0.5
T_7,RR,6,125959,143959,T,4,infected,0.999715277777778,18000,0.125035600414007
T_8,BB,1,136303,136303,T,NaN,infected,0.946548611111111,0,0
T_8,BG,1,124225,124740,T,7,infected,0.86625,515,0.0041285874619208
T_8,BR,1,124224,125015,T,2,infected,0.868159722222222,791,0.00632724073111227
T_8,GG,1,136269,137932,T,5,infected,0.957861111111111,1663,0.0120566656033408
T_8,GR,1,106323,136523,T,2,infected,0.948076388888889,30200,0.221208148077613
T_8,RB,1,124512,124602,T,0,infected,0.865291666666667,90,0.000722299802571387
T_8,RG,1,136444,136600,T,13,infected,0.948611111111111,156,0.00114202049780381
T_8,RR,1,124156,124556,T,12,infected,0.864972222222222,400,0.0032114069173705
T_8,BB,2,128354,128765,T,NaN,infected,0.894201388888889,411,0.00319186114239118
T_8,BG,2,131077,131098,T,7,infected,0.910402777777778,21,0.000160185510076431
T_8,BR,2,130388,130448,T,2,infected,0.905888888888889,60,0.000459953391389672
T_8,GG,2,126565,127662,T,5,infected,0.886541666666667,1097,0.00859300339960207
T_8,GR,2,127760,128892,T,2,infected,0.895083333333333,1132,0.00878254662818484
T_8,RB,2,127654,127654,T,0,infected,0.886486111111111,0,0
T_8,RG,2,126788,131023,T,13,infected,0.909881944444444,4235,0.0323225693198904
T_8,RR,2,126983,126983,T,12,infected,0.881826388888889,0,0
T_8,BB,3,85180,85864,T,NaN,infected,0.596277777777778,684,0.00796608590328892
T_8,BG,3,84548,85338,T,7,infected,0.592625,790,0.00925730624106494
T_8,BR,3,101135,101579,T,2,infected,0.705409722222222,444,0.00437098219120094
T_8,GG,3,98115,98969,T,5,infected,0.687284722222222,854,0.00862896462528671
T_8,GR,3,83925,102515,T,2,infected,0.711909722222222,18590,0.18133931619763
T_8,RB,3,81311,81868,T,0,infected,0.568527777777778,557,0.00680363511994919
T_8,RG,3,83333,84302,T,13,infected,0.585430555555556,969,0.0114943892197101
T_8,RR,3,75774,76357,T,12,infected,0.530256944444444,583,0.00763518734366201
T_8,BB,4,134890,136258,T,NaN,infected,0.946236111111111,1368,0.0100397774809552
T_8,BG,4,136243,136634,T,7,infected,0.948847222222222,391,0.00286165961620095
T_8,BR,4,135276,136090,T,2,infected,0.945069444444444,814,0.00598133588066721
T_8,GG,4,135906,136370,T,5,infected,0.947013888888889,464,0.00340250788296546
T_8,GR,4,136307,136813,T,2,infected,0.950090277777778,506,0.00369847894571422
T_8,RB,4,135932,135932,T,0,infected,0.943972222222222,0,0
T_8,RG,4,136032,136032,T,13,infected,0.944666666666667,0,0
T_8,RR,4,136311,139032,T,12,infected,0.9655,2721,0.0195710340065596
T_8,BB,5,141437,141437,T,NaN,infected,0.982201388888889,0,0
T_8,BG,5,140018,140418,T,7,infected,0.975125,400,0.00284863763904912
T_8,BR,5,140413,140797,T,2,infected,0.977756944444444,384,0.00272733083801501
T_8,GG,5,136613,140700,T,5,infected,0.977083333333333,4087,0.029047619047619
T_8,GR,5,140038,140363,T,2,infected,0.974743055555556,325,0.00231542500516518
T_8,RB,5,140333,140333,T,0,infected,0.974534722222222,0,0
T_8,RG,5,140237,140344,T,13,infected,0.974611111111111,107,0.000762412358205552
T_8,RR,5,139152,140620,T,12,infected,0.976527777777778,1468,0.0104394822927037
T_8,BB,6,121410,122875,T,NaN,infected,0.853298611111111,1465,0.0119226856561546
T_8,BG,6,120820,126368,T,7,infected,0.877555555555556,5548,0.0439035198784502
T_8,BR,6,123627,125020,T,2,infected,0.868194444444444,1393,0.0111422172452408
T_8,GG,6,115050,127634,T,5,infected,0.886347222222222,12584,0.0985944184151558
T_8,GR,6,113514,124549,T,2,infected,0.864923611111111,11035,0.0885996676007033
T_8,RB,6,122883,124433,T,0,infected,0.864118055555556,1550,0.0124565026962301
T_8,RG,6,119494,125553,T,13,infected,0.871895833333333,6059,0.0482585043766378
T_8,RR,6,115836,119670,T,12,infected,0.831041666666667,3834,0.0320381047881675
T_9,BB,1,140211,140663,T,1,infected,0.976826388888889,452,0.00321335390258988
T_9,BG,1,140172,140976,T,2,infected,0.979,804,0.00570309839972761
T_9,BR,1,140302,140302,T,3,infected,0.974319444444444,0,0
T_9,GG,1,135289,140423,T,3,infected,0.975159722222222,5134,0.0365609622355312
T_9,GR,1,139960,140284,T,12,infected,0.974194444444444,324,0.00230960052465
T_9,RB,1,136088,140977,T,8,infected,0.979006944444444,4889,0.0346794157912284
T_9,RG,1,140451,140977,T,25,infected,0.979006944444444,526,0.0037311050738773
T_9,RR,1,104987,142994,T,5,infected,0.993013888888889,38007,0.265794368994503
T_9,BB,2,132648,133030,T,1,infected,0.923819444444444,382,0.00287153273697662
T_9,BG,2,131903,132433,T,2,infected,0.919673611111111,530,0.00400202366479654
T_9,BR,2,132406,132460,T,3,infected,0.919861111111111,54,0.000407670240072475
T_9,GG,2,132444,132444,T,3,infected,0.91975,0,0
T_9,GR,2,132443,132443,T,12,infected,0.919743055555556,0,0
T_9,RB,2,139574,139574,T,8,infected,0.969263888888889,0,0
T_9,RG,2,132433,132433,T,25,infected,0.919673611111111,0,0
T_9,RR,2,132433,132433,T,5,infected,0.919673611111111,0,0
T_9,BB,3,143079,143079,T,1,infected,0.993604166666667,0,0
T_9,BG,3,142861,142861,T,2,infected,0.992090277777778,0,0
T_9,BR,3,142414,142884,T,3,infected,0.99225,470,0.0032893815962599
T_9,GG,3,142472,142837,T,3,infected,0.991923611111111,365,0.00255536030580312
T_9,GR,3,141927,142863,T,12,infected,0.992104166666667,936,0.00655173137901346
T_9,RB,3,142853,142868,T,8,infected,0.992138888888889,15,0.000104992020606434
T_9,RG,3,142915,142915,T,25,infected,0.992465277777778,0,0
T_9,RR,3,142627,143092,T,5,infected,0.993694444444444,465,0.00324965756296648
T_9,BB,4,125414,125417,T,1,infected,0.870951388888889,3,2.39202022054426e-05
T_9,BG,4,124562,129519,T,2,infected,0.8994375,4957,0.0382723770257646
T_9,BR,4,127247,128642,T,3,infected,0.893347222222222,1395,0.0108440478226396
T_9,GG,4,128447,128705,T,3,infected,0.893784722222222,258,0.00200458412649081
T_9,GR,4,128134,130731,T,12,infected,0.907854166666667,2597,0.0198652194200304
T_9,RB,4,130556,138044,T,8,infected,0.958638888888889,7488,0.0542435745124743
T_9,RG,4,126274,130571,T,25,infected,0.906743055555556,4297,0.032909298389382
T_9,RR,4,130561,132506,T,5,infected,0.920180555555556,1945,0.0146785805925769
T_9,BB,5,76295,84158,T,1,infected,0.584430555555556,7863,0.0934314028375199
T_9,BG,5,78714,82566,T,2,infected,0.573375,3852,0.0466535862219315
T_9,BR,5,83476,84949,T,3,infected,0.589923611111111,1473,0.0173398156540983
T_9,GG,5,61701,63543,T,3,infected,0.441270833333333,1842,0.0289882441811057
T_9,GR,5,88496,94664,T,12,infected,0.657388888888889,6168,0.0651567649792952
T_9,RB,5,87282,99179,T,8,infected,0.688743055555556,11897,0.119954829147299
T_9,RG,5,75017,78062,T,25,infected,0.542097222222222,3045,0.0390074556122057
T_9,RR,5,85304,87346,T,5,infected,0.606569444444444,2042,0.0233782886451583
T_9,BB,6,80420,80990,T,1,infected,0.562430555555556,570,0.00703790591431041
T_9,BG,6,86769,87658,T,2,infected,0.608736111111111,889,0.0101416870108832
T_9,BR,6,76154,79535,T,3,infected,0.552326388888889,3381,0.042509586974288
T_9,GG,6,52533,55137,T,3,infected,0.382895833333333,2604,0.047227814353338
T_9,GR,6,79935,85896,T,12,infected,0.5965,5961,0.0693978765018162
T_9,RB,6,77830,84668,T,8,infected,0.587972222222222,6838,0.0807625076770445
T_9,RG,6,82156,82276,T,25,infected,0.571361111111111,120,0.00145850551801254
T_9,RR,6,75004,76881,T,5,infected,0.533895833333333,1877,0.0244143546519946
X_1,BB,1,136209,136316,X,8,infected,0.946638888888889,107,0.000784940872678189
X_1,BG,1,134918,136347,X,0,uninfected,0.946854166666667,1429,0.0104806119679934
X_1,BR,1,134413,136331,X,0,uninfected,0.946743055555556,1918,0.0140687004423059
X_1,GG,1,135786,136261,X,4,infected,0.946256944444444,475,0.00348595709704171
X_1,GR,1,135256,135928,X,0,uninfected,0.943944444444444,672,0.00494379377317403
X_1,RB,1,136239,136239,X,0,uninfected,0.946104166666667,0,0
X_1,RG,1,135284,136259,X,NaN,infected,0.946243055555556,975,0.00715549064648941
X_1,RR,1,134274,136069,X,NaN,infected,0.944923611111111,1795,0.0131918364947196
X_1,BB,2,142847,142852,X,8,infected,0.992027777777778,5,3.50012600453616e-05
X_1,BG,2,143025,143025,X,0,uninfected,0.993229166666667,0,0
X_1,BR,2,142859,143010,X,0,uninfected,0.993125,151,0.00105587021886581
X_1,GG,2,142657,142871,X,4,infected,0.992159722222222,214,0.00149785470809331
X_1,GR,2,141743,142852,X,0,uninfected,0.992027777777778,1109,0.00776327947806121
X_1,RB,2,142729,142880,X,0,uninfected,0.992222222222222,151,0.00105683090705487
X_1,RG,2,137619,143057,X,NaN,infected,0.993451388888889,5438,0.0380128200647294
X_1,RR,2,141974,143091,X,NaN,infected,0.9936875,1117,0.00780622121586962
X_1,BB,3,142335,142368,X,8,infected,0.988666666666667,33,0.000231793661496966
X_1,BG,3,142463,142484,X,0,uninfected,0.989472222222222,21,0.00014738496954044
X_1,BR,3,141578,142334,X,0,uninfected,0.988430555555556,756,0.00531145053184763
X_1,GG,3,142321,142321,X,4,infected,0.988340277777778,0,0
X_1,GR,3,141421,142171,X,0,uninfected,0.987298611111111,750,0.00527533744575195
X_1,RB,3,142334,142377,X,0,uninfected,0.988729166666667,43,0.000302015072659208
X_1,RG,3,138890,142638,X,NaN,infected,0.990541666666667,3748,0.0262763078562515
X_1,RR,3,142412,142452,X,NaN,infected,0.98925,40,0.000280796338415747
X_1,BB,4,142605,142605,X,8,infected,0.9903125,0,0
X_1,BG,4,142298,142298,X,0,uninfected,0.988180555555556,0,0
X_1,BR,4,142298,142298,X,0,uninfected,0.988180555555556,0,0
X_1,GG,4,142298,142298,X,4,infected,0.988180555555556,0,0
X_1,GR,4,142282,142298,X,0,uninfected,0.988180555555556,16,0.000112440090514273
X_1,RB,4,142299,142299,X,0,uninfected,0.9881875,0,0
X_1,RG,4,142298,142298,X,NaN,infected,0.988180555555556,0,0
X_1,RR,4,141920,142318,X,NaN,infected,0.988319444444444,398,0.00279655419553395
X_1,BB,5,143662,143694,X,8,infected,0.997875,32,0.000222695450053586
X_1,BG,5,143694,143694,X,0,uninfected,0.997875,0,0
X_1,BR,5,143694,143694,X,0,uninfected,0.997875,0,0
X_1,GG,5,143694,143694,X,4,infected,0.997875,0,0
X_1,GR,5,143609,143694,X,0,uninfected,0.997875,85,0.000591534789204838
X_1,RB,5,143127,143694,X,0,uninfected,0.997875,567,0.00394588500563698
X_1,RG,5,143694,143694,X,NaN,infected,0.997875,0,0
X_1,RR,5,143694,143694,X,NaN,infected,0.997875,0,0
