ColonyID,Colour,Day,AssignmentRate,MeanSpeed,InNestFrame,OutNestFrame,TotalFrame,OutNestRatio,InfectionStatus,InfectionLoad,Treatment
C_10,GG,4,0.999409722222222,0.317331043224623,113896,11492,125388,0.0916515137014706,uninfected,0,C
C_10,GR,4,0.997902777777778,0.965662160430179,94869,32332,127201,0.254180391663588,uninfected,0,C
C_10,RB,4,0.998645833333333,0.500506393360819,120305,8912,129217,0.0689692532716284,uninfected,0,C
C_10,RG,4,0.995138888888889,0.754349675414432,87089,44057,131146,0.335938572278224,uninfected,0,C
C_10,RR,4,0.987979166666667,1.81980344229776,72509,60911,133420,0.456535751761355,uninfected,0,C
C_10,BB,5,0.998388888888889,1.09393848762262,96221,27818,124039,0.224268173719556,uninfected,0,C
C_10,BG,5,0.999277777777778,1.77917200739695,94433,36398,130831,0.27820623552522,uninfected,0,C
C_10,BR,5,0.947243055555556,0.17321748764854,90816,8537,99353,0.0859259408372168,uninfected,0,C
C_10,GG,5,0.959777777777778,0.27487483425007,105757,7260,113017,0.0642381234681508,uninfected,0,C
C_10,GR,5,0.997819444444444,1.42825732312318,69447,45608,115055,0.396401720916084,uninfected,0,C
C_10,RB,5,0.999319444444444,0.942339061114115,100598,18746,119344,0.157075345220539,uninfected,0,C
C_10,RG,5,0.979180555555555,0.303041033952849,97117,10170,107287,0.0947924725269604,uninfected,0,C
C_10,RR,5,0.958756944444444,0.569397715087839,65164,42581,107745,0.395201633486473,uninfected,0,C
C_10,BB,6,0.9391875,0.766837382965036,95852,23720,119572,0.198374201318034,uninfected,0,C
C_10,BG,6,0.993472222222222,0.778501613891642,83571,50837,134408,0.378228974465806,uninfected,0,C
C_10,BR,6,0.899208333333333,0.340286595482625,85109,18019,103128,0.174724614071833,uninfected,0,C
C_10,GG,6,0.909916666666667,0.5247632255028,89608,26640,116248,0.229165232950244,uninfected,0,C
C_10,GR,6,0.982583333333333,0.605374386541282,97292,20150,117442,0.171574053575382,uninfected,0,C
C_10,RB,6,0.988638888888889,0.57024904120029,103609,22038,125647,0.175396149530033,uninfected,0,C
C_10,RG,6,0.907631944444445,0.401787873739977,72142,25778,97920,0.263255718954248,uninfected,0,C
C_10,RR,6,0.997659722222222,0.497762161908887,77618,47948,125566,0.381854960737779,uninfected,0,C
C_2,BB,1,0.995229166666667,0.0265065618295335,120520,260,120780,0.00215267428382182,uninfected,0,C
C_2,BG,1,0.9998125,0.016858433762189,119981,111,120092,0.000924291376611265,uninfected,0,C
C_2,BR,1,0.998875,0.0870549604028719,111828,1793,113621,0.015780533528133,uninfected,0,C
C_2,GG,1,0.9920625,1.82978935209033,105392,27814,133206,0.20880440820984,uninfected,0,C
C_2,GR,1,0.995229166666667,0.0115443829747234,115407,15,115422,0.00012995789364246,uninfected,0,C
C_2,RB,1,0.995229166666667,0.00617403850950276,104734,0,104734,0,uninfected,0,C
C_2,RG,1,0.995243055555556,0.0196921747326423,114246,396,114642,0.00345423143350604,uninfected,0,C
C_2,RR,1,0.995229166666667,0.0100951487085643,113124,1,113125,8.83977900552486e-06,uninfected,0,C
C_2,BB,2,0.990097222222222,0.0929171893939154,91835,3691,95526,0.0386386952243368,uninfected,0,C
C_2,BG,2,0.9861875,0.128363702786863,80488,4490,84978,0.0528372049236273,uninfected,0,C
C_2,BR,2,0.992423611111111,0.312097857425648,89949,10351,100300,0.103200398803589,uninfected,0,C
C_2,GG,2,0.992006944444444,2.28705098822594,40463,91121,131584,0.692493008268482,uninfected,0,C
C_2,GR,2,0.993520833333333,0.514569985839474,93962,12288,106250,0.115651764705882,uninfected,0,C
C_2,RB,2,0.995819444444444,0.719860293272899,77351,25556,102907,0.248340734838252,uninfected,0,C
C_2,RG,2,0.989791666666667,0.399080537152116,84917,14354,99271,0.144594090922827,uninfected,0,C
C_2,RR,2,0.986694444444444,0.0491348801758018,83506,1711,85217,0.0200781534200922,uninfected,0,C
C_2,BB,3,0.995798611111111,0.647448164989921,84106,23603,107709,0.21913674808976,uninfected,0,C
C_2,BG,3,0.939881944444444,0.569562280514912,81026,16007,97033,0.164964496614554,uninfected,0,C
C_2,BR,3,0.930159722222222,0.375863018239739,66950,18262,85212,0.214312538140168,uninfected,0,C
C_2,GG,3,0.964694444444444,1.09259441280868,46701,60709,107410,0.565208081184247,uninfected,0,C
C_2,GR,3,0.965993055555556,0.483531051864113,58501,27587,86088,0.32045116624849,uninfected,0,C
C_2,RB,3,0.988798611111111,0.740722944410956,71587,34559,106146,0.325579861699923,uninfected,0,C
C_2,RG,3,0.998909722222222,1.79891499848728,51631,70803,122434,0.578295244784945,uninfected,0,C
C_2,RR,3,0.946368055555556,0.133196456199764,68328,7652,75980,0.100710713345617,uninfected,0,C
C_2,BB,4,0.997243055555556,0.732945138205549,105003,16618,121621,0.136637587258779,uninfected,0,C
C_2,BG,4,0.9975,0.457299463887141,108110,7803,115913,0.0673177296765678,uninfected,0,C
C_2,BR,4,0.996944444444444,0.306392252933772,101227,6623,107850,0.0614093648585999,uninfected,0,C
C_2,GG,4,1,0.763347738478289,116188,14390,130578,0.110202331173705,uninfected,0,C
C_2,GR,4,0.997354166666667,0.183651168002656,106800,5209,112009,0.0465051915471078,uninfected,0,C
C_2,RB,4,0.999201388888889,0.644869180218719,98269,29566,127835,0.231282512613916,uninfected,0,C
C_2,RG,4,0.997270833333333,0.85487732262108,101407,18181,119588,0.152030304043884,uninfected,0,C
C_2,RR,4,0.9966875,0.179767975984164,109671,6179,115850,0.0533362106171774,uninfected,0,C
C_2,BB,5,0.993736111111111,0.0882959810249482,101516,2684,104200,0.0257581573896353,uninfected,0,C
C_2,BG,5,0.981694444444444,0.0994836885617613,93922,2444,96366,0.0253616420729303,uninfected,0,C
C_2,BR,5,0.983631944444444,0.0154342580608924,84335,0,84335,0,uninfected,0,C
C_2,GG,5,0.959694444444444,0.0173803006653149,96092,386,96478,0.00400091212504405,uninfected,0,C
C_2,GR,5,0.9936875,0.0580258526725059,105522,1180,106702,0.0110588367603231,uninfected,0,C
C_2,RB,5,0.987402777777778,0.0428834227274617,81978,2934,84912,0.0345534200113058,uninfected,0,C
C_2,RG,5,0.986409722222222,0.0617925232683048,93037,2253,95290,0.0236436142302445,uninfected,0,C
C_2,RR,5,0.983125,0.0221941258357374,94461,402,94863,0.00423769014262674,uninfected,0,C
C_2,BB,6,0.999708333333333,0.0444161192965434,117214,928,118142,0.00785495420764842,uninfected,0,C
C_2,BG,6,0.998965277777778,0.0870305242130968,117530,1421,118951,0.0119460954510681,uninfected,0,C
C_2,BR,6,0.998965277777778,0.054416529424981,115596,1038,116634,0.00889963475487422,uninfected,0,C
C_2,GG,6,0.999236111111111,0.0699842906111794,122690,1309,123999,0.0105565367462641,uninfected,0,C
C_2,GR,6,0.999708333333333,0.0271077617031816,118716,285,119001,0.00239493785766506,uninfected,0,C
C_2,RB,6,0.998965277777778,0.0559594788622676,118524,866,119390,0.00725353882234693,uninfected,0,C
C_2,RG,6,0.998965277777778,0.0872887277050926,118461,1710,120171,0.0142297226452305,uninfected,0,C
C_2,RR,6,0.998965277777778,0.0176197579848016,115642,98,115740,0.000846725419042682,uninfected,0,C
C_3,BB,1,1,1.42588693673159,138918,3797,142715,0.0266054724450829,uninfected,0,C
C_3,BG,1,1,0.230439248054736,142428,159,142587,0.00111510867049591,uninfected,0,C
C_3,BR,1,0.916666666666667,0.0449385585233707,131529,0,131529,0,uninfected,0,C
C_3,GG,1,1,0.718644523985743,140565,1826,142391,0.0128238442036365,uninfected,0,C
C_3,GR,1,0.914576388888889,2.1380135432951,125026,6020,131046,0.0459380675487997,uninfected,0,C
C_3,RB,1,1,0.249338622901651,141235,347,141582,0.0024508765238519,uninfected,0,C
C_3,RG,1,0.916666666666667,0.670307601713141,129420,1002,130422,0.00768275290978516,uninfected,0,C
C_3,RR,1,1,1.12888000844611,139383,3568,142951,0.024959601541787,uninfected,0,C
C_3,BB,2,0.993541666666667,2.23207176408354,63791,74183,137974,0.537659269137664,uninfected,0,C
C_3,BG,2,1,0.346189794701914,125549,4516,130065,0.0347211009879676,uninfected,0,C
C_3,BR,2,0.987861111111111,0.535530039638042,121185,8029,129214,0.0621372297119507,uninfected,0,C
C_3,GG,2,0.999027777777778,0.518640757805294,116508,15650,132158,0.118418862270918,uninfected,0,C
C_3,GR,2,0.966534722222222,1.78272962532374,64271,60730,125001,0.485836113311093,uninfected,0,C
C_3,RB,2,0.999993055555556,0.249739390872657,127469,2263,129732,0.0174436530694046,uninfected,0,C
C_3,RG,2,0.998479166666667,0.747782609313964,117830,11326,129156,0.0876924029855369,uninfected,0,C
C_3,RR,2,0.999743055555556,0.603943999718133,122296,11635,133931,0.0868730913679432,uninfected,0,C
C_3,BB,3,0.991256944444444,1.93247984955998,41091,97988,139079,0.704549213037195,uninfected,0,C
C_3,BG,3,0.999180555555556,0.395980131893206,115329,13945,129274,0.107871652459118,uninfected,0,C
C_3,BR,3,0.988541666666667,1.19501509516217,112188,16730,128918,0.12977241347213,uninfected,0,C
C_3,GG,3,0.962798611111111,1.9137742290506,59999,69876,129875,0.538025024061598,uninfected,0,C
C_3,GR,3,0.992208333333333,1.67792218959349,79474,55397,134871,0.410740633642518,uninfected,0,C
C_3,RB,3,0.999965277777778,0.501531314689011,127780,5870,133650,0.0439206883651328,uninfected,0,C
C_3,RG,3,0.993284722222222,0.768457226429906,100532,24724,125256,0.197387749888229,uninfected,0,C
C_3,RR,3,0.997659722222222,0.625195561910443,114789,14063,128852,0.109140719585261,uninfected,0,C
C_3,BB,4,0.996645833333333,1.02880192056073,92019,33036,125055,0.264171764423654,uninfected,0,C
C_3,BG,4,0.996590277777778,0.217477645647293,116329,5193,121522,0.042733003077632,uninfected,0,C
C_3,BR,4,0.999798611111111,0.908408980654951,104122,15511,119633,0.129654861116916,uninfected,0,C
C_3,GG,4,0.998284722222222,1.23822890048898,89902,29984,119886,0.2501042657191,uninfected,0,C
C_3,GR,4,0.996673611111111,1.34712432747134,103378,25519,128897,0.197979782306803,uninfected,0,C
C_3,RB,4,0.996819444444444,0.293047862124134,110915,4646,115561,0.0402038750097351,uninfected,0,C
C_3,RG,4,0.993604166666667,1.75258771099569,76833,46189,123022,0.375453170977549,uninfected,0,C
C_3,RR,4,0.999409722222222,0.212921343929823,109206,7077,116283,0.0608601429271691,uninfected,0,C
C_3,BB,5,0.984701388888889,0.291142292143679,113085,5745,118830,0.0483463771774804,uninfected,0,C
C_3,BG,5,0.990305555555556,0.129598573181351,117624,1742,119366,0.0145937704203877,uninfected,0,C
C_3,BR,5,0.986909722222222,1.15598178368463,103275,19592,122867,0.159456973800939,uninfected,0,C
C_3,GG,5,0.985125,0.0400488430448551,114006,418,114424,0.0036530797734741,uninfected,0,C
C_3,GR,5,0.981770833333333,0.737546287295994,104267,13374,117641,0.113684854770021,uninfected,0,C
C_3,RB,5,0.987597222222222,0.0486968386321086,112358,431,112789,0.00382129462979546,uninfected,0,C
C_3,RG,5,0.985125,0.201370713494485,111144,3344,114488,0.0292083013066872,uninfected,0,C
C_3,RR,5,0.9825625,0.359859661041865,111850,4922,116772,0.042150515534546,uninfected,0,C
C_3,BB,6,0.953777777777778,0.145534300189062,100086,5227,105313,0.04963299877508,uninfected,0,C
C_3,BG,6,0.990041666666667,0.0423811534642693,92685,1224,93909,0.0130338945149027,uninfected,0,C
C_3,BR,6,0.987201388888889,0.0940666410530719,95545,2473,98018,0.0252300597849375,uninfected,0,C
C_3,GG,6,0.955118055555556,0.0623374979807179,96918,1275,98193,0.0129846323057652,uninfected,0,C
C_3,GR,6,0.989784722222222,0.176110922728785,108701,4183,112884,0.0370557386343503,uninfected,0,C
C_3,RB,6,0.9903125,0.0589177576286903,105079,1095,106174,0.0103132593666999,uninfected,0,C
C_3,RG,6,0.925979166666667,0.0804942447847553,71170,2793,73963,0.0377621243053959,uninfected,0,C
C_3,RR,6,0.985888888888889,0.30277068665243,85871,11657,97528,0.119524649331474,uninfected,0,C
C_4,BB,1,0.985895833333333,0.307025960721382,119994,3686,123680,0.0298027166882277,uninfected,0,C
C_4,BG,1,0.999854166666667,1.07086482992861,110113,15313,125426,0.122087924353802,uninfected,0,C
C_4,BR,1,0.989069444444444,0.165705081848828,117673,2348,120021,0.0195632430991243,uninfected,0,C
C_4,GG,1,0.99925,0.236957964825015,121652,2515,124167,0.0202549791812639,uninfected,0,C
C_4,GR,1,0.999111111111111,1.765951798358,81094,47171,128265,0.367762055120259,uninfected,0,C
C_4,RB,1,0.9998125,0.0957003245096604,121917,1269,123186,0.0103014952997906,uninfected,0,C
C_4,RG,1,0.996611111111111,1.70126022004774,51817,80148,131965,0.607342856060319,uninfected,0,C
C_4,RR,1,0.9998125,0.123537204187045,122852,1214,124066,0.00978511437460706,uninfected,0,C
C_4,BB,2,0.971027777777778,0.287106235327752,115233,5660,120893,0.0468182607760582,uninfected,0,C
C_4,BG,2,0.99275,1.0244881327611,83918,27422,111340,0.246290641278965,uninfected,0,C
C_4,BR,2,0.997708333333333,1.05258728818503,109572,17689,127261,0.138997807655134,uninfected,0,C
C_4,GG,2,0.998645833333333,0.19107085656987,121975,5275,127250,0.0414538310412574,uninfected,0,C
C_4,GR,2,0.995534722222222,1.04196579543684,83712,29773,113485,0.262351852667753,uninfected,0,C
C_4,RB,2,0.984902777777778,0.100613927746533,125010,568,125578,0.00452308525378649,uninfected,0,C
C_4,RG,2,0.999590277777778,0.951567514797344,85403,26526,111929,0.236989520142233,uninfected,0,C
C_4,RR,2,0.999916666666667,0.178487195294131,116644,3286,119930,0.0273993162678229,uninfected,0,C
C_4,BB,3,0.906263888888889,0.285926808344195,85194,32336,117530,0.275129754105335,uninfected,0,C
C_4,BG,3,0.995451388888889,1.74913932634963,104628,29886,134514,0.222177617199697,uninfected,0,C
C_4,BR,3,0.99775,2.12105184570029,86809,47932,134741,0.355734334760763,uninfected,0,C
C_4,GG,3,0.972048611111111,0.554594438261121,104036,10580,114616,0.0923082292175613,uninfected,0,C
C_4,GR,3,0.990965277777778,1.98909495159009,77956,54751,132707,0.412570550159374,uninfected,0,C
C_4,RB,3,0.994090277777778,0.466997107451115,108111,15628,123739,0.126298095184218,uninfected,0,C
C_4,RG,3,0.993951388888889,1.38697614675548,66896,68531,135427,0.506036462448404,uninfected,0,C
C_4,RR,3,0.9984375,0.333628711628348,103583,19358,122941,0.157457642283697,uninfected,0,C
C_4,BB,4,0.959,1.17047379186522,86087,45363,131450,0.345096995055154,uninfected,0,C
C_4,BG,4,0.958763888888889,1.54170902822646,83744,46929,130673,0.359133103242445,uninfected,0,C
