ColonyID,Colour,ContinuousSegment,MeanSpeed,AsssignmentRate,AssignmentRate,Treatment,InfectionLoad,InfectionStatus
C_6,BB,27,0.36028203117904,0,1,C,0,uninfected
C_6,BG,27,1.17539341452816,0,1,C,0,uninfected
C_6,BR,27,1.45133555979253,0,1,C,0,uninfected
C_6,GG,27,3.9442718952658,0,0.998333194432869,C,0,uninfected
C_6,GR,27,2.08059103478328,0,1,C,0,uninfected
C_6,RB,27,0.81360825285441,0,1,C,0,uninfected
C_6,RG,27,1.4630067115952,0,1,C,0,uninfected
C_6,RR,27,4.4470925609364,0,1,C,0,uninfected
C_6,BB,28,0.261742249320419,0,1,C,0,uninfected
C_6,BG,28,0.967172230183007,0,1,C,0,uninfected
C_6,BR,28,0.938914918563224,0,1,C,0,uninfected
C_6,GG,28,2.65445791693073,0,1,C,0,uninfected
C_6,GR,28,0.905368297544518,0,1,C,0,uninfected
C_6,RB,28,1.06587253051312,0,1,C,0,uninfected
C_6,RG,28,0.76822527693582,0,1,C,0,uninfected
C_6,RR,28,5.26261020367637,0,1,C,0,uninfected
C_6,BB,29,NaN,0,0,C,0,uninfected
C_6,BG,29,1.07881100038269,0,1,C,0,uninfected
C_6,BR,29,1.39642267630859,0,1,C,0,uninfected
C_6,GG,29,3.86046452692601,0,1,C,0,uninfected
C_6,GR,29,0.962718845455179,0,1,C,0,uninfected
C_6,RB,29,0.535678630507632,0,1,C,0,uninfected
C_6,RG,29,1.05045569836984,0,1,C,0,uninfected
C_6,RR,29,5.17447646760576,0,0.995166263855321,C,0,uninfected
C_6,BB,30,0.759623199207574,0,1,C,0,uninfected
C_6,BG,30,0.869791313916524,0,1,C,0,uninfected
C_6,BR,30,0.774510577626127,0,1,C,0,uninfected
C_6,GG,30,1.28697664610501,0,0.96541378448204,C,0,uninfected
C_6,GR,30,0.669974917596572,0,1,C,0,uninfected
C_6,RB,30,0.712296336890961,0,1,C,0,uninfected
C_6,RG,30,0.895913688710292,0,1,C,0,uninfected
C_6,RR,30,1.24495452558248,0,0.997416451370948,C,0,uninfected
C_6,BB,31,0.635906283912204,0,1,C,0,uninfected
C_6,BG,31,0.781480615560514,0,1,C,0,uninfected
C_6,BR,31,0.940385860510488,0,0.99158263188599,C,0,uninfected
C_6,GG,31,4.18427280934053,0,0.985915492957746,C,0,uninfected
C_6,GR,31,1.59432658379768,0,0.99158263188599,C,0,uninfected
C_6,RB,31,0.811490111704137,0,1,C,0,uninfected
C_6,RG,31,1.48249067531663,0,0.99158263188599,C,0,uninfected
C_6,RR,31,4.13192226357161,0,0.997249770814234,C,0,uninfected
C_6,BB,32,1.44455012674699,0,0.994499541628469,C,0,uninfected
C_6,BG,32,0.861942047446319,0,1,C,0,uninfected
C_6,BR,32,0.780718831369919,0,1,C,0,uninfected
C_6,GG,32,4.74820013162687,0,1,C,0,uninfected
C_6,GR,32,0.794404293675892,0,1,C,0,uninfected
C_6,RB,32,0.613336178321941,0,1,C,0,uninfected
C_6,RG,32,0.786165745222313,0,1,C,0,uninfected
C_6,RR,32,3.49252528000479,0,1,C,0,uninfected
C_6,BB,33,0.817089577722282,0,1,C,0,uninfected
C_6,BG,33,1.34997941672017,0,0.98774897908159,C,0,uninfected
C_6,BR,33,1.37451724034274,0,1,C,0,uninfected
C_6,GG,33,1.60335594170691,0,1,C,0,uninfected
C_6,GR,33,0.591770044056383,0,0.891574297858155,C,0,uninfected
C_6,RB,33,0.434498416511398,0,1,C,0,uninfected
C_6,RG,33,0.66610944787802,0,1,C,0,uninfected
C_6,RR,33,3.97524822696154,0,1,C,0,uninfected
C_6,BB,34,0.5428345069379,0,1,C,0,uninfected
C_6,BG,34,0.241551342942041,0,0.998666555546296,C,0,uninfected
C_6,BR,34,1.62078610675292,0,1,C,0,uninfected
C_6,GG,34,0.216178578879691,0,1,C,0,uninfected
C_6,GR,34,1.10313852188556,0,1,C,0,uninfected
C_6,RB,34,1.0788669619468,0,1,C,0,uninfected
C_6,RG,34,1.42008915752558,0,1,C,0,uninfected
C_6,RR,34,0.881924949931147,0,0.997916493041087,C,0,uninfected
C_6,BB,35,1.28762005361177,0,1,C,0,uninfected
C_6,BG,35,1.21285607306597,0,1,C,0,uninfected
C_6,BR,35,1.41801966928023,0,1,C,0,uninfected
C_6,GG,35,1.83985698658159,0,1,C,0,uninfected
C_6,GR,35,1.00797831910064,0,1,C,0,uninfected
C_6,RB,35,0.901429195429817,0,1,C,0,uninfected
C_6,RG,35,1.07279222291239,0,0.933577798149846,C,0,uninfected
C_6,RR,35,4.73652777865365,0,1,C,0,uninfected
C_6,BB,36,2.06861796514422,0,1,C,0,uninfected
C_6,BG,36,0.792855388397833,0,1,C,0,uninfected
C_6,BR,36,0.713400350147079,0,1,C,0,uninfected
C_6,GG,36,0.977427638774354,0,1,C,0,uninfected
C_6,GR,36,0.620913455191893,0,1,C,0,uninfected
C_6,RB,36,0.654407974607299,0,1,C,0,uninfected
C_6,RG,36,0.779664854669857,0,1,C,0,uninfected
C_6,RR,36,3.11515697795652,0,1,C,0,uninfected
C_6,BB,37,0.599107193213753,0,1,C,0,uninfected
C_6,BG,37,0.68240136406316,0,1,C,0,uninfected
C_6,BR,37,1.63047630722931,0,1,C,0,uninfected
C_6,GG,37,1.52209013691949,0,1,C,0,uninfected
C_6,GR,37,0.644271660488071,0,1,C,0,uninfected
C_6,RB,37,0.720712654710161,0,1,C,0,uninfected
C_6,RG,37,0.530052546747986,0,1,C,0,uninfected
C_6,RR,37,2.47376851752606,0,1,C,0,uninfected
C_6,BB,38,1.00850216592414,0,1,C,0,uninfected
C_6,BG,38,0.552537359943287,0,1,C,0,uninfected
C_6,BR,38,1.01016621770281,0,1,C,0,uninfected
C_6,GG,38,1.58120391287177,0,1,C,0,uninfected
C_6,GR,38,0.630820224857585,0,1,C,0,uninfected
C_6,RB,38,0.926969168308326,0,1,C,0,uninfected
C_6,RG,38,1.677910843305,0,1,C,0,uninfected
C_6,RR,38,2.86865291425913,0,0.97358113176098,C,0,uninfected
C_6,BB,39,0.853907093460985,0,1,C,0,uninfected
C_6,BG,39,0.424817355278624,0,1,C,0,uninfected
C_6,BR,39,1.59476242022392,0,0.880990082506876,C,0,uninfected
C_6,GG,39,0.885029451952878,0,1,C,0,uninfected
C_6,GR,39,0.500780297195795,0,1,C,0,uninfected
C_6,RB,39,0.626953120817081,0,1,C,0,uninfected
C_6,RG,39,0.503562296719829,0,1,C,0,uninfected
C_6,RR,39,0.853122740661967,0,1,C,0,uninfected
C_6,BB,40,0.96975809522235,0,1,C,0,uninfected
C_6,BG,40,0.763350457270626,0,1,C,0,uninfected
C_6,BR,40,0.543338034944061,0,1,C,0,uninfected
C_6,GG,40,3.57001999008937,0,1,C,0,uninfected
C_6,GR,40,0.698796077985608,0,1,C,0,uninfected
C_6,RB,40,0.653816580473039,0,1,C,0,uninfected
C_6,RG,40,0.665632399948343,0,1,C,0,uninfected
C_6,RR,40,1.51003172433461,0,1,C,0,uninfected
C_6,BB,41,0.85193427124444,0,0.940745062088507,C,0,uninfected
C_6,BG,41,1.06305394712482,0,1,C,0,uninfected
C_6,BR,41,1.68486500199476,0,1,C,0,uninfected
C_6,GG,41,3.67976473532804,0,1,C,0,uninfected
C_6,GR,41,1.8387649199447,0,1,C,0,uninfected
C_6,RB,41,1.14216267729702,0,1,C,0,uninfected
C_6,RG,41,1.86137421860423,0,1,C,0,uninfected
C_6,RR,41,3.36061959430998,0,1,C,0,uninfected
C_6,BB,42,0.915306284670415,0,1,C,0,uninfected
C_6,BG,42,0.912356593967743,0,1,C,0,uninfected
C_6,BR,42,2.83710663280064,0,0.997249770814234,C,0,uninfected
C_6,GG,42,2.5955880199344,0,0.999833319443287,C,0,uninfected
C_6,GR,42,1.09040615026143,0,1,C,0,uninfected
C_6,RB,42,0.746911979729372,0,1,C,0,uninfected
C_6,RG,42,2.23130269528851,0,1,C,0,uninfected
C_6,RR,42,2.17732985859781,0,1,C,0,uninfected
C_6,BB,43,0.441932061949059,0,1,C,0,uninfected
C_6,BG,43,0.612107614636607,0,0.989082423535295,C,0,uninfected
C_6,BR,43,0.633112203314098,0,1,C,0,uninfected
C_6,GG,43,0.592845771709851,0,1,C,0,uninfected
C_6,GR,43,1.13638162820595,0,0.985165430452538,C,0,uninfected
C_6,RB,43,0.491712354700079,0,1,C,0,uninfected
C_6,RG,43,0.472337773582665,0,0.986332194349529,C,0,uninfected
C_6,RR,43,0.721342023182761,0,0.985165430452538,C,0,uninfected
C_6,BB,44,0.519897304532242,0,1,C,0,uninfected
C_6,BG,44,0.986654935857373,0,1,C,0,uninfected
C_6,BR,44,0.952215964518033,0,1,C,0,uninfected
C_6,GG,44,2.00778009497201,0,0.997249770814234,C,0,uninfected
C_6,GR,44,0.893619206681735,0,1,C,0,uninfected
C_6,RB,44,0.864910432623183,0,1,C,0,uninfected
C_6,RG,44,0.848386392790753,0,1,C,0,uninfected
C_6,RR,44,1.40100357639055,0,1,C,0,uninfected
C_6,BB,45,0.649104673312308,0,1,C,0,uninfected
C_6,BG,45,0.333695667632232,0,1,C,0,uninfected
C_6,BR,45,0.507015903145971,0,1,C,0,uninfected
C_6,GG,45,0.436351867266867,0,0.957913159429952,C,0,uninfected
C_6,GR,45,0.442860901424322,0,0.957913159429952,C,0,uninfected
C_6,RB,45,0.621902300872884,0,0.995832986082174,C,0,uninfected
C_6,RG,45,0.486078636339953,0,1,C,0,uninfected
C_6,RR,45,2.9345389057596,0,0.995832986082174,C,0,uninfected
C_6,BB,46,0.190876555264313,0,0.956329694141178,C,0,uninfected
C_6,BG,46,0.775434489159375,0,1,C,0,uninfected
C_6,BR,46,1.12950003704506,0,1,C,0,uninfected
C_6,GG,46,0.327236031251056,0,0.947828985748812,C,0,uninfected
C_6,GR,46,0.545413901847208,0,0.950662555212934,C,0,uninfected
C_6,RB,46,0.941896678264214,0,1,C,0,uninfected
C_6,RG,46,0.867158925963013,0,0.988165680473373,C,0,uninfected
C_6,RR,46,3.06949176014297,0,1,C,0,uninfected
C_6,BB,47,0.551321131180311,0,0.995082923576965,C,0,uninfected
C_6,BG,47,0.734209050074837,0,1,C,0,uninfected
C_6,BR,47,0.804214782622,0,0.987165597133094,C,0,uninfected
C_6,GG,47,0.717218384157505,0,0.995082923576965,C,0,uninfected
C_6,GR,47,0.975837494287405,0,0.997249770814234,C,0,uninfected
C_6,RB,47,0.726692124311311,0,1,C,0,uninfected
C_6,RG,47,0.60693188837334,0,0.987165597133094,C,0,uninfected
C_6,RR,47,1.16900880250134,0,0.998833236103009,C,0,uninfected
C_6,BB,48,0.705285998175455,0,1,C,0,uninfected
C_6,BG,48,0.778813350884658,0,1,C,0,uninfected
C_6,BR,48,1.55452774767701,0,1,C,0,uninfected
C_6,GG,48,0.787407624919656,0,1,C,0,uninfected
C_6,GR,48,0.677734530710357,0,1,C,0,uninfected
C_6,RB,48,0.639946640694745,0,1,C,0,uninfected
C_6,RG,48,0.677759394161425,0,1,C,0,uninfected
C_6,RR,48,1.68764760860448,0,1,C,0,uninfected
C_6,BB,49,0.664830866960874,0,1,C,0,uninfected
C_6,BG,49,0.98834257676359,0,1,C,0,uninfected
C_6,BR,49,0.953807796034001,0,1,C,0,uninfected
C_6,GG,49,0.522232932897258,0,1,C,0,uninfected
C_6,GR,49,0.587038387707168,0,1,C,0,uninfected
C_6,RB,49,0.465705712745343,0,1,C,0,uninfected
C_6,RG,49,0.678598684971,0,1,C,0,uninfected
C_6,RR,49,0.782295532941949,0,1,C,0,uninfected
C_6,BB,50,0.734612511020688,0,1,C,0,uninfected
C_6,BG,50,0.403617234947257,0,1,C,0,uninfected
C_6,BR,50,1.09320689272624,0,1,C,0,uninfected
C_6,GG,50,0.420306830129895,0,1,C,0,uninfected
C_6,GR,50,0.502432174758678,0,0.997333111092591,C,0,uninfected
C_6,RB,50,0.676254088115262,0,0.997333111092591,C,0,uninfected
C_6,RG,50,0.681414539213806,0,0.997333111092591,C,0,uninfected
C_6,RR,50,1.23718118657091,0,0.997333111092591,C,0,uninfected
C_6,BB,51,0.203590332889716,0,0.971830985915493,C,0,uninfected
C_6,BG,51,0.569532532469433,0,1,C,0,uninfected
C_6,BR,51,0.41707732572442,0,1,C,0,uninfected
C_6,GG,51,0.268036589709281,0,0.971830985915493,C,0,uninfected
C_6,GR,51,0.897628142699484,0,0.998166513876156,C,0,uninfected
C_6,RB,51,0.18095266811569,0,0.998166513876156,C,0,uninfected
C_6,RG,51,0.282866800774249,0,1,C,0,uninfected
C_6,RR,51,0.281825133714669,0,0.971830985915493,C,0,uninfected
C_6,BB,52,0.65557703031182,0,1,C,0,uninfected
C_6,BG,52,0.701535150130387,0,1,C,0,uninfected
C_6,BR,52,0.388487927175408,0,1,C,0,uninfected
C_6,GG,52,0.480779081325578,0,0.957746478873239,C,0,uninfected
C_6,GR,52,0.926137380659357,0,1,C,0,uninfected
C_6,RB,52,0.577616138799469,0,1,C,0,uninfected
C_6,RG,52,0.305916933913782,0,0.953496124677056,C,0,uninfected
C_6,RR,52,1.30518794332759,0,0.847570630885907,C,0,uninfected
C_6,BB,53,0.44731818416298,0,1,C,0,uninfected
C_6,BG,53,0.714227233001629,0,0.990832569380782,C,0,uninfected
C_6,BR,53,1.29223687905161,0,1,C,0,uninfected
C_6,GG,53,0.366348763177044,0,0.982165180431703,C,0,uninfected
C_6,GR,53,0.846521896460641,0,0.986998916576381,C,0,uninfected
C_6,RB,53,0.521416984210091,0,0.986998916576381,C,0,uninfected
C_6,RG,53,0.57338099139932,0,0.997499791649304,C,0,uninfected
C_6,RR,53,0.453279715921783,0,1,C,0,uninfected
C_6,BB,54,0.76520737437258,0,1,C,0,uninfected
C_6,BG,54,1.02280547413147,0,1,C,0,uninfected
C_6,BR,54,1.1077347169472,0,1,C,0,uninfected
C_6,GG,54,0.889847719039333,0,0.999166597216435,C,0,uninfected
C_6,GR,54,1.09016507086939,0,0.988915742978582,C,0,uninfected
C_6,RB,54,0.859583659295272,0,1,C,0,uninfected
C_6,RG,54,0.849605281590288,0,1,C,0,uninfected
C_6,RR,54,0.714358972737745,0,0.999166597216435,C,0,uninfected
C_6,BB,55,0.339536988947962,0,1,C,0,uninfected
C_6,BG,55,0.304303098855642,0,1,C,0,uninfected
C_6,BR,55,0.906447918072239,0,0.996999749979165,C,0,uninfected
C_6,GG,55,0.503813263077399,0,0.992499374947912,C,0,uninfected
C_6,GR,55,1.29039364169921,0,0.988165680473373,C,0,uninfected
C_6,RB,55,0.646717522860461,0,1,C,0,uninfected
C_6,RG,55,0.612270597611762,0,1,C,0,uninfected
C_6,RR,55,0.762281249677062,0,1,C,0,uninfected
C_6,BB,56,0.459698049827778,0,1,C,0,uninfected
C_6,BG,56,0.652929134481583,0,1,C,0,uninfected
C_6,BR,56,0.63127982809951,0,1,C,0,uninfected
C_6,GG,56,0.299130722711097,0,1,C,0,uninfected
C_6,GR,56,0.606387026941761,0,1,C,0,uninfected
C_6,RB,56,0.572405147147944,0,1,C,0,uninfected
C_6,RG,56,0.362404131115912,0,1,C,0,uninfected
C_6,RR,56,0.741072055742217,0,1,C,0,uninfected
C_6,BB,57,0.530489900682194,0,1,C,0,uninfected
C_6,BG,57,0.535228591760202,0,0.891490957579798,C,0,uninfected
C_6,BR,57,0.902424992320151,0,1,C,0,uninfected
C_6,GG,57,0.489459697887317,0,1,C,0,uninfected
C_6,GR,57,0.632110332261634,0,1,C,0,uninfected
C_6,RB,57,0.745166988119707,0,1,C,0,uninfected
C_6,RG,57,0.692466456231189,0,1,C,0,uninfected
C_6,RR,57,0.449171629774568,0,1,C,0,uninfected
C_6,BB,58,0.194391864553477,0,1,C,0,uninfected
C_6,BG,58,0.292199029855361,0,1,C,0,uninfected
C_6,BR,58,0.66674610010996,0,1,C,0,uninfected
C_6,GG,58,0.257919512323201,0,1,C,0,uninfected
C_6,GR,58,0.55387973994584,0,0.99591632636053,C,0,uninfected
C_6,RB,58,0.432927126061346,0,1,C,0,uninfected
C_6,RG,58,0.406986363708921,0,0.938411534294525,C,0,uninfected
C_6,RR,58,0.498949785255296,0,1,C,0,uninfected
C_6,BB,59,0.594032912976582,0,1,C,0,uninfected
C_6,BG,59,0.745004448123961,0,1,C,0,uninfected
C_6,BR,59,0.764256967874169,0,1,C,0,uninfected
C_6,GG,59,0.442861013062715,0,1,C,0,uninfected
C_6,GR,59,0.25342000784448,0,1,C,0,uninfected
C_6,RB,59,0.907233356876046,0,1,C,0,uninfected
C_6,RG,59,0.632426175398022,0,1,C,0,uninfected
C_6,RR,59,0.367711859906944,0,1,C,0,uninfected
C_6,BB,60,0.296046217864348,0,0.958163180265022,C,0,uninfected
C_6,BG,60,0.269518318407128,0,0.993416118009834,C,0,uninfected
C_6,BR,60,0.328736501820224,0,1,C,0,uninfected
C_6,GG,60,0.448485422874594,0,1,C,0,uninfected
C_6,GR,60,0.376406646079693,0,1,C,0,uninfected
C_6,RB,60,0.616386663102591,0,1,C,0,uninfected
C_6,RG,60,0.4029832193978,0,1,C,0,uninfected
C_6,RR,60,0.380889583912876,0,1,C,0,uninfected
C_6,BB,61,0.495763867353145,0,0.505208767397283,C,0,uninfected
C_6,BG,61,0.661599025763472,0,0.75456288024002,C,0,uninfected
C_6,BR,61,0.653424612605856,0,0.75456288024002,C,0,uninfected
C_6,GG,61,0.862126779288803,0,0.544378698224852,C,0,uninfected
C_6,GR,61,0.536777192425744,0,0.75456288024002,C,0,uninfected
C_6,RB,61,0.31471293007006,0,0.75456288024002,C,0,uninfected
C_6,RG,61,0.440333146957774,0,0.75456288024002,C,0,uninfected
C_6,RR,61,0.447889256400205,0,0.75456288024002,C,0,uninfected
C_6,BB,62,0.553525144077223,0,0.499958329860822,C,0,uninfected
C_6,BG,62,0.264362704241281,0,0.499958329860822,C,0,uninfected
C_6,BR,62,0.744131549421752,0,0.499958329860822,C,0,uninfected
C_6,GG,62,0.483262250235402,0,0.499958329860822,C,0,uninfected
C_6,GR,62,0.302918756288169,0,0.499958329860822,C,0,uninfected
C_6,RB,62,0.238509922105082,0,0.499958329860822,C,0,uninfected
C_6,RG,62,0.729869328649019,0,0.499958329860822,C,0,uninfected
C_6,RR,62,0.975749131370392,0,0.499958329860822,C,0,uninfected
C_6,BB,63,0.340293429972032,0,1,C,0,uninfected
C_6,BG,63,0.231811650726375,0,0.944245353779482,C,0,uninfected
C_6,BR,63,0.380274545601902,0,1,C,0,uninfected
C_6,GG,63,0.32431945365272,0,1,C,0,uninfected
C_6,GR,63,0.272735775192589,0,0.948662388532378,C,0,uninfected
C_6,RB,63,0.262920816190834,0,1,C,0,uninfected
C_6,RG,63,0.139057546015112,0,0.944245353779482,C,0,uninfected
C_6,RR,63,0.249114098038448,0,1,C,0,uninfected
C_6,BB,64,0.511088318912423,0,1,C,0,uninfected
C_6,BG,64,0.245519327235193,0,0.780065005417118,C,0,uninfected
C_6,BR,64,0.388701532467281,0,0.976081340111676,C,0,uninfected
C_6,GG,64,0.291118743339798,0,1,C,0,uninfected
C_6,GR,64,0.201522577460466,0,1,C,0,uninfected
C_6,RB,64,0.25131205776455,0,1,C,0,uninfected
C_6,RG,64,0.378977871073736,0,1,C,0,uninfected
C_6,RR,64,0.330152167841822,0,1,C,0,uninfected
C_6,BB,65,0.72790378188586,0,1,C,0,uninfected
C_6,BG,65,0.827975208724059,0,0.999499958329861,C,0,uninfected
C_6,BR,65,0.54461112503209,0,1,C,0,uninfected
C_6,GG,65,0.234821919951861,0,0.999499958329861,C,0,uninfected
C_6,GR,65,0.222634748782855,0,0.999499958329861,C,0,uninfected
C_6,RB,65,0.80656388456281,0,0.999499958329861,C,0,uninfected
C_6,RG,65,0.374493536095118,0,0.999499958329861,C,0,uninfected
C_6,RR,65,0.598883277447518,0,0.999499958329861,C,0,uninfected
C_6,BB,66,0.785061287626768,0,1,C,0,uninfected
C_6,BG,66,0.948900295639093,0,0.980081673472789,C,0,uninfected
C_6,BR,66,0.838061323742615,0,0.980081673472789,C,0,uninfected
C_6,GG,66,0.550316287135601,0,1,C,0,uninfected
C_6,GR,66,0.128243268367084,0,0.980081673472789,C,0,uninfected
C_6,RB,66,0.671045704779181,0,0.999583298608217,C,0,uninfected
C_6,RG,66,0.187413214022167,0,0.980081673472789,C,0,uninfected
C_6,RR,66,0.26752933770997,0,0.980081673472789,C,0,uninfected
C_6,BB,67,0.52534541112402,0,0.940495041253438,C,0,uninfected
C_6,BG,67,0.715990417131658,0,0.984665388782399,C,0,uninfected
C_6,BR,67,0.500209688288495,0,0.984665388782399,C,0,uninfected
C_6,GG,67,0.626275400930748,0,1,C,0,uninfected
C_6,GR,67,0.639190695273652,0,0.862738561546796,C,0,uninfected
C_6,RB,67,0.746956951787466,0,0.997249770814234,C,0,uninfected
C_6,RG,67,0.479483652198241,0,1,C,0,uninfected
C_6,RR,67,0.626547159510209,0,0.984665388782399,C,0,uninfected
C_6,BB,68,0.279821777397787,0,1,C,0,uninfected
C_6,BG,68,0.552459508054861,0,1,C,0,uninfected
C_6,BR,68,0.514552836440815,0,1,C,0,uninfected
C_6,GG,68,0.435270430215865,0,1,C,0,uninfected
C_6,GR,68,0.461866308138469,0,1,C,0,uninfected
C_6,RB,68,0.616152333442248,0,1,C,0,uninfected
C_6,RG,68,0.489866128037672,0,1,C,0,uninfected
C_6,RR,68,0.444940217793958,0,1,C,0,uninfected
C_6,BB,69,0.597869280956609,0,1,C,0,uninfected
C_6,BG,69,0.285899087361477,0,1,C,0,uninfected
C_6,BR,69,0.774332243720685,0,1,C,0,uninfected
C_6,GG,69,0.511910779391032,0,1,C,0,uninfected
C_6,GR,69,0.474111652527795,0,1,C,0,uninfected
C_6,RB,69,0.575680427285859,0,1,C,0,uninfected
C_6,RG,69,0.664610835677644,0,1,C,0,uninfected
C_6,RR,69,0.333777418526903,0,0.71997666472206,C,0,uninfected
C_6,BB,70,0.381921934181179,0,0.960830069172431,C,0,uninfected
C_6,BG,70,0.579427766127632,0,0.999583298608217,C,0,uninfected
C_6,BR,70,0.63283747604108,0,0.999583298608217,C,0,uninfected
C_6,GG,70,0.472422519392504,0,1,C,0,uninfected
C_6,GR,70,0.236199402741278,0,0.960830069172431,C,0,uninfected
C_6,RB,70,0.896433531810745,0,0.999583298608217,C,0,uninfected
C_6,RG,70,0.64509119729492,0,1,C,0,uninfected
C_6,RR,70,0.235849654768146,0,0.960830069172431,C,0,uninfected
C_6,BB,71,0.292266278744663,0,0.85615467955663,C,0,uninfected
C_6,BG,71,0.582382858220227,0,0.85615467955663,C,0,uninfected
C_6,BR,71,0.072258101412312,0,0.85615467955663,C,0,uninfected
C_6,GG,71,0.480334520192959,0,1,C,0,uninfected
C_6,GR,71,0.0958019486839725,0,0.85615467955663,C,0,uninfected
C_6,RB,71,0.211811195002531,0,1,C,0,uninfected
C_6,RG,71,0.178061818611225,0,0.85615467955663,C,0,uninfected
C_6,RR,71,0.157603027534263,0,0.870572547712309,C,0,uninfected
C_6,BB,72,0.600440853599174,0,1,C,0,uninfected
C_6,BG,72,0.757295350334802,0,1,C,0,uninfected
C_6,BR,72,0.964165443680163,0,1,C,0,uninfected
C_6,GG,72,0.790830738306653,0,1,C,0,uninfected
C_6,GR,72,0.455625275836804,0,0.957413117759813,C,0,uninfected
C_6,RB,72,0.492963315848413,0,1,C,0,uninfected
C_6,RG,72,0.401997937135048,0,0.970747562296858,C,0,uninfected
C_6,RR,72,1.03233480274736,0,1,C,0,uninfected
C_7,BB,1,0.557512342084949,0,1,C,0,uninfected
C_7,BG,1,1.75090203768391,0,0.971247603966997,C,0,uninfected
C_7,BR,1,0.337909271188095,0,1,C,0,uninfected
C_7,GG,1,0.47441744068089,0,1,C,0,uninfected
C_7,GR,1,0.441510151154838,0,1,C,0,uninfected
C_7,RB,1,0.354282941898031,0,1,C,0,uninfected
C_7,RG,1,0.378016178775184,0,1,C,0,uninfected
C_7,RR,1,0.4123867154315,0,1,C,0,uninfected
C_7,BB,2,0.540422990385905,0,0.996416368030669,C,0,uninfected
C_7,BG,2,3.8085455524321,0,1,C,0,uninfected
C_7,BR,2,0.276438242372935,0,0.996416368030669,C,0,uninfected
C_7,GG,2,0.319749375797607,0,0.996416368030669,C,0,uninfected
C_7,GR,2,0.331674653642076,0,0.996416368030669,C,0,uninfected
C_7,RB,2,0.383471076618272,0,1,C,0,uninfected
C_7,RG,2,0.422828171035821,0,0.996416368030669,C,0,uninfected
C_7,RR,2,0.521734568605654,0,0.996416368030669,C,0,uninfected
C_7,BB,3,0.815038982729868,0,1,C,0,uninfected
C_7,BG,3,2.75745710124256,0,0.997666472206017,C,0,uninfected
C_7,BR,3,0.550160129370495,0,1,C,0,uninfected
C_7,GG,3,1.14327146907909,0,1,C,0,uninfected
C_7,GR,3,0.589473425802729,0,1,C,0,uninfected
C_7,RB,3,0.603333228154845,0,1,C,0,uninfected
C_7,RG,3,0.569337442501204,0,1,C,0,uninfected
C_7,RR,3,0.611661236070862,0,1,C,0,uninfected
C_7,BB,4,0.172096626279735,0,1,C,0,uninfected
C_7,BG,4,1.58485115107966,0,1,C,0,uninfected
C_7,BR,4,0.187888309529135,0,1,C,0,uninfected
C_7,GG,4,0.188150287645768,0,1,C,0,uninfected
C_7,GR,4,0.155045309341382,0,1,C,0,uninfected
C_7,RB,4,0.244299383277463,0,1,C,0,uninfected
C_7,RG,4,0.171623254585882,0,1,C,0,uninfected
C_7,RR,4,0.12542371025396,0,0.995749645803817,C,0,uninfected
C_7,BB,5,0.116370550140303,0,1,C,0,uninfected
C_7,BG,5,2.91947802883161,0,1,C,0,uninfected
C_7,BR,5,0.152689991914198,0,1,C,0,uninfected
C_7,GG,5,0.116370550140303,0,1,C,0,uninfected
C_7,GR,5,0.116370550140303,0,1,C,0,uninfected
C_7,RB,5,0.195147931961415,0,1,C,0,uninfected
C_7,RG,5,0.149462786384676,0,1,C,0,uninfected
C_7,RR,5,0.0875210290379339,0,1,C,0,uninfected
C_7,BB,6,0.289267559864689,0,1,C,0,uninfected
C_7,BG,6,2.38967445076752,0,1,C,0,uninfected
C_7,BR,6,0.164669123089464,0,1,C,0,uninfected
C_7,GG,6,0.167005617385718,0,1,C,0,uninfected
C_7,GR,6,0.245695275656468,0,1,C,0,uninfected
C_7,RB,6,0.159650277850725,0,1,C,0,uninfected
C_7,RG,6,0.159650277850725,0,1,C,0,uninfected
C_7,RR,6,0.465790225273168,0,1,C,0,uninfected
C_7,BB,7,0.41620239866878,0,1,C,0,uninfected
C_7,BG,7,2.88132673136208,0,0.989082423535295,C,0,uninfected
C_7,BR,7,0.315941211980898,0,1,C,0,uninfected
C_7,GG,7,0.527443283013233,0,1,C,0,uninfected
C_7,GR,7,0.398677875532023,0,1,C,0,uninfected
C_7,RB,7,0.383422854301448,0,1,C,0,uninfected
C_7,RG,7,0.3792305712182,0,1,C,0,uninfected
C_7,RR,7,0.0657361767687559,0,1,C,0,uninfected
C_7,BB,8,4.33366074844447,0,1,C,0,uninfected
C_7,BG,8,3.38213915721361,0,1,C,0,uninfected
C_7,BR,8,0.773430575519418,0,0.970164180348362,C,0,uninfected
C_7,GG,8,1.10289254987144,0,1,C,0,uninfected
C_7,GR,8,4.01598785393378,0,1,C,0,uninfected
C_7,RB,8,0.875353952781499,0,1,C,0,uninfected
C_7,RG,8,0.982541790124944,0,1,C,0,uninfected
C_7,RR,8,0.478166721326055,0,1,C,0,uninfected
C_7,BB,9,1.02846464613205,0,1,C,0,uninfected
C_7,BG,9,3.28517995652859,0,0.987165597133094,C,0,uninfected
C_7,BR,9,0.614959999663043,0,1,C,0,uninfected
C_7,GG,9,0.313637978888094,0,1,C,0,uninfected
C_7,GR,9,4.08919327061639,0,0.993166097174765,C,0,uninfected
